title,content,publish_time,source,url,symbol,query,search_time
中芯国际：终止出售中芯宁波股权,人民财讯11月28日电，中芯国际68898111月28日公告，此前公司全资子公司中芯控股及中芯集成电路（宁波）有限公司,2025-11-28 18:31:20,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577881642.html,SH688981,688981 最新消息,2025-11-17 10:30:00
中芯国际：终止出售中芯宁波14.832%股权，交易各方未达一致,11月28日，中芯国际（688981/00981）发布公告，公司的全资子公司中芯国际控股有限公司终止向出售国科微（300672,2025-11-28 18:43:00,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577889119.html,SH688981,688981 最新消息,2025-11-17 10:30:00
科创板晚报|超卓航科实控人拟变更为湖北省国资委 中芯国际终止出售中芯宁波股权,北京提出算力上天航天开启新叙事【科创板公告】中芯国际：终止出售参股公司中芯宁波股权中芯国际688981.SH,2025-11-28 21:04:40,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577966428.html,SH688981,688981 最新消息,2025-11-17 10:30:00
深沪北百元股数量达153只，电子行业占比最高,中芯国际113.600.790.02电子002779中坚科技113.480,2025-11-28 18:00:10,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577864919.html,SH688981,688981 最新消息,2025-11-17 10:30:00
11月28日晚间沪深上市公司重大事项公告最新快递,中芯国际：终止出售中芯宁波股权中芯国际68898111月28日公告，此前公司全资子公司中芯控股及中芯集成电路（宁波,2025-11-28 19:32:12,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577918571.html,SH688981,688981 最新消息,2025-11-17 10:30:00
寒武纪：选举陈天石为董事长,人民财讯11月28日电，寒武纪68825611月28日公告，公司于2025年11月28日召开了第三届董事会第一次会议,2025-11-28 18:21:52,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577877041.html,SH688256,688256 最新消息,2025-11-17 10:30:00
寒武纪：选举陈天石为公司第三届董事会董事长,寒武纪688256.SH)公告称，公司于2025年11月28日召开第三届董事会第一次会议，同意选举陈天石先生为公司第三届董事会董事长,2025-11-28 18:09:27,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577869539.html,SH688256,688256 最新消息,2025-11-17 10:30:00
寒武纪：陈天石继任董事长兼总经理,寒武纪（688256）发布公告，公司2025年11月27日召开2025年第一次临时股东大会，审议并通过了换届选举非独立董事及独立董事的议案,2025-11-28 18:51:57,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577893854.html,SH688256,688256 最新消息,2025-11-17 10:30:00
科创板平均股价39.44元，8股股价超300元,简称最新收盘价（元）今日涨跌（%）换手率（%）行业688256寒武纪-U1331.001.041.40,2025-11-28 17:59:36,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577862818.html,SH688256,688256 最新消息,2025-11-17 10:30:00
三季度国内消费级AI/AR市场销量同比激增186%，消费电子ETF(561600)涨超1.1%,数(931494)前十大权重股分别为立讯精密(002475)、寒武纪688256、,2025-11-28 13:28:16,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577650644.html,SH688256,688256 最新消息,2025-11-17 10:30:00
深沪北百元股数量达153只，电子行业占比最高,联影医疗133.100.760.00医药生物688123聚辰股份132.731.760.02电子688188柏楚电子132.470.650.00,2025-11-28 18:00:10,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577864919.html,SH688271,688271 最新消息,2025-11-17 10:30:00
